image_url,story_url
https://s.abcnews.com/images/Technology/GTY_steve_ballmer_jef_130823_16x9_992.jpg?w=384,https://abcnews.go.com/Technology/steve-ballmers-retirement-learn-ceos-craziest-moments/story?id=20048694
https://images.livemint.com/rf/Image-621x414/LiveMint/Period1/2013/08/26/Photos/SteveBallmer_4C_--621x414.jpg,https://www.livemint.com/Companies/XMlI4MVHShpzsQqaCnRs4H/Microsoft-CEO-Ballmer-said-to-set-departure-in-motion-in-201.html
http://content.king5.com/photo/2014/08/04/ballmer-ces-2013-getty_5806806_ver1.0.jpg,https://www.king5.com/article/money/microsoft-ceo-steve-ballmer-to-retire-stock-surges/281-307890767
https://s.wsj.net/public/resources/images/OB-YQ511_082313_P_20130823093211.jpg,https://www.wsj.com/articles/SB10001424127887324165204579030611858818656
