image_url,story_url
https://www.nab.org/documents/newsRoom/photos/Shantanu_Narayen_hi.jpg,https://www.nab.org/documents/newsroom/pressRelease.asp?id=1764
https://www.telegraph.co.uk/multimedia/archive/01696/adobe_1696669c.jpg,https://www.telegraph.co.uk/technology/apple/7945715/Adobe-chief-Shantanu-Narayen-believes-he-doesnt-need-Apple-or-the-iPad.html
https://static01.nyt.com/images/2010/10/22/technology/bits-adobefuture/bits-adobefuture-blogSpan.jpg,https://bits.blogs.nytimes.com/2010/10/22/where-does-adobe-go-from-here/
http://macdailynews.com/wp-content/uploads/2010/08/100816_narayen.jpg,https://macdailynews.com/2010/08/16/adobe_ceo_shantanu_narayen_believes_his_firm_doesnt_need_apple_or_the_ipad/
