image_url,story_url
https://sbj.net/uploads/original/20181008-115005-foss.jpg,"https://sbj.net/stories/executive-compensation-rises-at-jack-henry,65884"
https://v6r2p5t5.delivery.rocketcdn.me/wp-content/uploads/2019/02/DavidFossJackHenry-300x300.jpg,https://www.digitaltransactions.net/as-the-fiserv-first-data-behemoth-looms-jack-henry-issues-a-subtle-warning/
https://insidertrades.com/media/2048insider_David-Foss.jpg,https://www.insidertrades.com/jack-henry-associates-inc-stock/david-b-foss/
https://d1hbpr09pwz0sk.cloudfront.net/profile_pic/david-foss-24c2ee92,https://rocketreach.co/david-foss-email_7915029
