image_url,story_url
https://www.chiphistory.org/chc_upload/content_inline_files/images/hall_of_fame/Mike_Bradley.png,https://www.chiphistory.org/561-mike-bradley-hof
https://www.chiphistory.org/chc_upload/icon/7/1507236469/med_1507236469.jpg,https://www.chiphistory.org/561-mike-bradley-hof
https://d2gjqh9j26unp0.cloudfront.net/profilepic/fd06d6c25c819f59afbc25f2df9fe1df,https://rocketreach.co/mike-bradley-email_27943509
https://d2gjqh9j26unp0.cloudfront.net/profilepic/fcdbd06cca35abfc456475bcfc026a0b,https://rocketreach.co/mike-bradley-email_20296161
